"X","country","state","district","year","dyid","Serial.No.","District","calcium","SDP","Gini"
5001,"India","Haryana","Kaithal",2001,"Kaithal2001",153,"Kaithal",12,68094,0.28
5002,"India","Haryana","Kaithal",2002,"Kaithal2002",153,"Kaithal",70.985718,72268,0.28
5004,"India","Haryana","Kaithal",2004,"Kaithal2004",153,"Kaithal",36.833332,86222,0.28
5005,"India","Haryana","Kaithal",2005,"Kaithal2005",153,"Kaithal",70.846153,94011,0.28
5006,"India","Haryana","Kaithal",2006,"Kaithal2006",153,"Kaithal",37.285713,104700,0.28
5007,"India","Haryana","Kaithal",2007,"Kaithal2007",153,"Kaithal",58.666668,112896,0.28
5008,"India","Haryana","Kaithal",2008,"Kaithal2008",153,"Kaithal",85.666664,121588,0.28
5009,"India","Haryana","Kaithal",2009,"Kaithal2009",153,"Kaithal",38.846153,136780,0.28
5010,"India","Haryana","Kaithal",2010,"Kaithal2010",153,"Kaithal",31.700001,146053,0.28
5012,"India","Haryana","Kaithal",2012,"Kaithal2012",153,"Kaithal",45.684212,169399,0.28
5013,"India","Haryana","Kaithal",2013,"Kaithal2013",153,"Kaithal",42.709522,184117,0.28
5014,"India","Haryana","Kaithal",2014,"Kaithal2014",153,"Kaithal",72.842102,194891,0.28
5015,"India","Haryana","Kaithal",2015,"Kaithal2015",153,"Kaithal",30.51111,217891,0.28
5016,"India","Haryana","Kaithal",2016,"Kaithal2016",153,"Kaithal",47.066666,240899,0.28
5017,"India","Haryana","Kaithal",2017,"Kaithal2017",153,"Kaithal",48.409092,253966,0.28
5018,"India","Haryana","Kaithal",2018,"Kaithal2018",153,"Kaithal",23.846153,274967,0.28
5022,"India","Karnataka","Kalaburagi",2003,"Kalaburagi2003",253,"Gulbarga",48.799999,135037,0.23
5028,"India","Karnataka","Kalaburagi",2009,"Kalaburagi2009",253,"Gulbarga",31.523809,218363,0.23
5032,"India","Karnataka","Kalaburagi",2013,"Kalaburagi2013",253,"Gulbarga",47.529411,289086,0.23
5035,"India","Karnataka","Kalaburagi",2016,"Kalaburagi2016",253,"Gulbarga",63.148937,380537,0.23
5037,"India","Karnataka","Kalaburagi",2018,"Kalaburagi2018",253,"Gulbarga",9.5,435701,0.23
5047,"India","Odisha","Kalahandi",2009,"Kalahandi2009",425,"Kalahandi",50.48,93957,0.24
5050,"India","Odisha","Kalahandi",2012,"Kalahandi2012",425,"Kalahandi",65.727272,109755,0.24
5051,"India","Odisha","Kalahandi",2013,"Kalahandi2013",425,"Kalahandi",72.46154,118290,0.24
5052,"India","Odisha","Kalahandi",2014,"Kalahandi2014",425,"Kalahandi",60.967743,119716,0.24
5053,"India","Odisha","Kalahandi",2015,"Kalahandi2015",425,"Kalahandi",50,128474,0.24
5055,"India","Odisha","Kalahandi",2017,"Kalahandi2017",425,"Kalahandi",64.641029,160442,0.24
5056,"India","Odisha","Kalahandi",2018,"Kalahandi2018",425,"Kalahandi",46.289474,171679,0.24
5062,"India","Telangana","Kamareddy",2005,"Kamareddy2005",529,"Nizamabad",100,92751,0.27
5063,"India","Telangana","Kamareddy",2006,"Kamareddy2006",529,"Nizamabad",65.5,102977,0.27
5064,"India","Telangana","Kamareddy",2007,"Kamareddy2007",529,"Nizamabad",80,113456,0.27
5065,"India","Telangana","Kamareddy",2008,"Kamareddy2008",529,"Nizamabad",69.599998,128918,0.27
5067,"India","Telangana","Kamareddy",2010,"Kamareddy2010",529,"Nizamabad",68.400002,152123,0.27
5068,"India","Telangana","Kamareddy",2011,"Kamareddy2011",529,"Nizamabad",163.5,160602,0.27
5070,"India","Telangana","Kamareddy",2013,"Kamareddy2013",529,"Nizamabad",68.777779,172681,0.27
5071,"India","Telangana","Kamareddy",2014,"Kamareddy2014",529,"Nizamabad",135.81818,184192,0.27
5072,"India","Telangana","Kamareddy",2015,"Kamareddy2015",529,"Nizamabad",63.111111,205923,0.27
5073,"India","Telangana","Kamareddy",2016,"Kamareddy2016",529,"Nizamabad",83.599998,225108,0.27
5074,"India","Telangana","Kamareddy",2017,"Kamareddy2017",529,"Nizamabad",103.6,246058,0.27
5075,"India","Telangana","Kamareddy",2018,"Kamareddy2018",529,"Nizamabad",102,268926,0.27
5081,"India","Assam","Kamrup Metropolitan",2005,"Kamrup Metropolitan2005",34,"Kamrup",38.916668,48602,0.31
5082,"India","Assam","Kamrup Metropolitan",2006,"Kamrup Metropolitan2006",34,"Kamrup",31.333334,50797,0.31
5083,"India","Assam","Kamrup Metropolitan",2007,"Kamrup Metropolitan2007",34,"Kamrup",23.5,52968,0.31
5084,"India","Assam","Kamrup Metropolitan",2008,"Kamrup Metropolitan2008",34,"Kamrup",31.09091,56123,0.31
5085,"India","Assam","Kamrup Metropolitan",2009,"Kamrup Metropolitan2009",34,"Kamrup",25.875,61294,0.31
5086,"India","Assam","Kamrup Metropolitan",2010,"Kamrup Metropolitan2010",34,"Kamrup",26.333334,64310,0.31
5087,"India","Assam","Kamrup Metropolitan",2011,"Kamrup Metropolitan2011",34,"Kamrup",24,66942,0.31
5088,"India","Assam","Kamrup Metropolitan",2012,"Kamrup Metropolitan2012",34,"Kamrup",24,68579,0.31
5089,"India","Assam","Kamrup Metropolitan",2013,"Kamrup Metropolitan2013",34,"Kamrup",22.6,71792,0.31
5090,"India","Assam","Kamrup Metropolitan",2014,"Kamrup Metropolitan2014",34,"Kamrup",29.4,75776,0.31
5091,"India","Assam","Kamrup Metropolitan",2015,"Kamrup Metropolitan2015",34,"Kamrup",24.685715,86750,0.31
5092,"India","Assam","Kamrup Metropolitan",2016,"Kamrup Metropolitan2016",34,"Kamrup",34.421051,92961,0.31
5093,"India","Assam","Kamrup Metropolitan",2017,"Kamrup Metropolitan2017",34,"Kamrup",39.923119,101050,0.31
5094,"India","Assam","Kamrup Metropolitan",2018,"Kamrup Metropolitan2018",34,"Kamrup",27.587269,105897,0.31
5100,"India","Assam","Kamrup",2005,"Kamrup2005",38,"Kamrup",38.727272,48602,0.24
5101,"India","Assam","Kamrup",2006,"Kamrup2006",38,"Kamrup",56,50797,0.24
5102,"India","Assam","Kamrup",2007,"Kamrup2007",38,"Kamrup",32.636364,52968,0.24
5103,"India","Assam","Kamrup",2008,"Kamrup2008",38,"Kamrup",42.111111,56123,0.24
5104,"India","Assam","Kamrup",2009,"Kamrup2009",38,"Kamrup",31.333334,61294,0.24
5105,"India","Assam","Kamrup",2010,"Kamrup2010",38,"Kamrup",31.800001,64310,0.24
5106,"India","Assam","Kamrup",2011,"Kamrup2011",38,"Kamrup",17.333334,66942,0.24
5107,"India","Assam","Kamrup",2012,"Kamrup2012",38,"Kamrup",14,68579,0.24
5108,"India","Assam","Kamrup",2013,"Kamrup2013",38,"Kamrup",31.200001,71792,0.24
5109,"India","Assam","Kamrup",2014,"Kamrup2014",38,"Kamrup",63.288887,75776,0.24
5110,"India","Assam","Kamrup",2015,"Kamrup2015",38,"Kamrup",15.52,86750,0.24
5111,"India","Assam","Kamrup",2016,"Kamrup2016",38,"Kamrup",21.655172,92961,0.24
5113,"India","Assam","Kamrup",2018,"Kamrup2018",38,"Kamrup",26.15424,105897,0.24
5114,"India","Tamilnadu","Kanchipuram",2000,"Kanchipuram2000",500,"Kancheepuram",105.625,165323,0.31
5115,"India","Tamilnadu","Kanchipuram",2001,"Kanchipuram2001",500,"Kancheepuram",95.333336,162120,0.31
5116,"India","Tamilnadu","Kanchipuram",2002,"Kanchipuram2002",500,"Kancheepuram",69.07692,162931,0.31
5118,"India","Tamilnadu","Kanchipuram",2004,"Kanchipuram2004",500,"Kancheepuram",71.235291,193645,0.31
5119,"India","Tamilnadu","Kanchipuram",2005,"Kanchipuram2005",500,"Kancheepuram",60.846153,221588,0.31
5120,"India","Tamilnadu","Kanchipuram",2006,"Kanchipuram2006",500,"Kancheepuram",68,256286,0.31
5121,"India","Tamilnadu","Kanchipuram",2007,"Kanchipuram2007",500,"Kancheepuram",46.35294,272340,0.31
5123,"India","Tamilnadu","Kanchipuram",2009,"Kanchipuram2009",500,"Kancheepuram",38.400002,316760,0.31
5125,"India","Tamilnadu","Kanchipuram",2011,"Kanchipuram2011",500,"Kancheepuram",68,386508,0.31
5128,"India","Tamilnadu","Kanchipuram",2014,"Kanchipuram2014",500,"Kancheepuram",43.599998,453805,0.31
5129,"India","Tamilnadu","Kanchipuram",2015,"Kanchipuram2015",500,"Kancheepuram",53.857143,494217,0.31
5130,"India","Tamilnadu","Kanchipuram",2016,"Kanchipuram2016",500,"Kancheepuram",97.355934,528398,0.31
5131,"India","Tamilnadu","Kanchipuram",2017,"Kanchipuram2017",500,"Kancheepuram",87.5,573224,0.31
5132,"India","Tamilnadu","Kanchipuram",2018,"Kanchipuram2018",500,"Kancheepuram",110.04444,614079,0.31
5151,"India","Odisha","Kandhamal",2018,"Kandhamal2018",422,"Kandhamal",28.5,171679,0.26
5152,"India","Himachal Pradesh","Kangra",2000,"Kangra2000",171,"Kangra",31.294117,16456,0.3
5154,"India","Himachal Pradesh","Kangra",2002,"Kangra2002",171,"Kangra",14,18138,0.3
5155,"India","Himachal Pradesh","Kangra",2003,"Kangra2003",171,"Kangra",45.900002,19353,0.3
5156,"India","Himachal Pradesh","Kangra",2004,"Kangra2004",171,"Kangra",51.25,21189,0.3
5157,"India","Himachal Pradesh","Kangra",2005,"Kangra2005",171,"Kangra",47.565216,23009,0.3
5158,"India","Himachal Pradesh","Kangra",2006,"Kangra2006",171,"Kangra",33.046154,24819,0.3
5159,"India","Himachal Pradesh","Kangra",2007,"Kangra2007",171,"Kangra",48.272728,26362,0.3
5160,"India","Himachal Pradesh","Kangra",2008,"Kangra2008",171,"Kangra",61.652172,27649,0.3
5161,"India","Himachal Pradesh","Kangra",2009,"Kangra2009",171,"Kangra",55.5,29149,0.3
5162,"India","Himachal Pradesh","Kangra",2010,"Kangra2010",171,"Kangra",44.217392,31590,0.3
5163,"India","Himachal Pradesh","Kangra",2011,"Kangra2011",171,"Kangra",39.68,33955,0.3
5164,"India","Himachal Pradesh","Kangra",2012,"Kangra2012",171,"Kangra",32.416668,36189,0.3
5165,"India","Himachal Pradesh","Kangra",2013,"Kangra2013",171,"Kangra",42.31818,38926,0.3
5166,"India","Himachal Pradesh","Kangra",2014,"Kangra2014",171,"Kangra",35,41817,0.3
5167,"India","Himachal Pradesh","Kangra",2015,"Kangra2015",171,"Kangra",38.87294,45188,0.3
5170,"India","Himachal Pradesh","Kangra",2018,"Kangra2018",171,"Kangra",36.795681,55652,0.3
5172,"India","Chhattisgarh","Kanker",2001,"Kanker2001",107,"Uttar Bastar Kanker",25,33639,0.25
5173,"India","Chhattisgarh","Kanker",2002,"Kanker2002",107,"Uttar Bastar Kanker",49.53846,33071,0.25
5175,"India","Chhattisgarh","Kanker",2004,"Kanker2004",107,"Uttar Bastar Kanker",40.42857,41387,0.25
5176,"India","Chhattisgarh","Kanker",2005,"Kanker2005",107,"Uttar Bastar Kanker",43.555557,42063,0.25
5177,"India","Chhattisgarh","Kanker",2006,"Kanker2006",107,"Uttar Bastar Kanker",52.400002,50065,0.25
5178,"India","Chhattisgarh","Kanker",2007,"Kanker2007",107,"Uttar Bastar Kanker",38.76923,54112,0.25
5179,"India","Chhattisgarh","Kanker",2008,"Kanker2008",107,"Uttar Bastar Kanker",42.363636,57662,0.25
5180,"India","Chhattisgarh","Kanker",2009,"Kanker2009",107,"Uttar Bastar Kanker",23,59263,0.25
5182,"India","Chhattisgarh","Kanker",2011,"Kanker2011",107,"Uttar Bastar Kanker",43,69265,0.25
5183,"India","Chhattisgarh","Kanker",2012,"Kanker2012",107,"Uttar Bastar Kanker",43,72423,0.25
5185,"India","Chhattisgarh","Kanker",2014,"Kanker2014",107,"Uttar Bastar Kanker",36,80502,0.25
5186,"India","Chhattisgarh","Kanker",2015,"Kanker2015",107,"Uttar Bastar Kanker",49.333332,82218,0.25
5187,"India","Chhattisgarh","Kanker",2016,"Kanker2016",107,"Uttar Bastar Kanker",53,91304,0.25
5188,"India","Chhattisgarh","Kanker",2017,"Kanker2017",107,"Uttar Bastar Kanker",50.210526,94484,0.25
5189,"India","Chhattisgarh","Kanker",2018,"Kanker2018",107,"Uttar Bastar Kanker",42,101853,0.25
5190,"India","Uttar Pradesh","Kannauj",2000,"Kannauj2000",608,"Bhadohi Kannauj",59.75,198839,0.25
5191,"India","Uttar Pradesh","Kannauj",2001,"Kannauj2001",608,"Bhadohi Kannauj",18.4,202456,0.25
5206,"India","Uttar Pradesh","Kannauj",2016,"Kannauj2016",608,"Bhadohi Kannauj",23.5,503182,0.25
5208,"India","Uttar Pradesh","Kannauj",2018,"Kannauj2018",608,"Bhadohi Kannauj",48,537577,0.25
5209,"India","Tamilnadu","Kanniyakumari",2000,"Kanniyakumari2000",498,"Kanyakumari",47.42857,165323,0.36
5210,"India","Tamilnadu","Kanniyakumari",2001,"Kanniyakumari2001",498,"Kanyakumari",48.76923,162120,0.36
5211,"India","Tamilnadu","Kanniyakumari",2002,"Kanniyakumari2002",498,"Kanyakumari",51.5,162931,0.36
5213,"India","Tamilnadu","Kanniyakumari",2004,"Kanniyakumari2004",498,"Kanyakumari",38.357143,193645,0.36
5214,"India","Tamilnadu","Kanniyakumari",2005,"Kanniyakumari2005",498,"Kanyakumari",50.25,221588,0.36
5215,"India","Tamilnadu","Kanniyakumari",2006,"Kanniyakumari2006",498,"Kanyakumari",47.636364,256286,0.36
5216,"India","Tamilnadu","Kanniyakumari",2007,"Kanniyakumari2007",498,"Kanyakumari",34.400002,272340,0.36
5218,"India","Tamilnadu","Kanniyakumari",2009,"Kanniyakumari2009",498,"Kanyakumari",92.25,316760,0.36
5219,"India","Tamilnadu","Kanniyakumari",2010,"Kanniyakumari2010",498,"Kanyakumari",60.714287,359961,0.36
5220,"India","Tamilnadu","Kanniyakumari",2011,"Kanniyakumari2011",498,"Kanyakumari",63.285713,386508,0.36
5223,"India","Tamilnadu","Kanniyakumari",2014,"Kanniyakumari2014",498,"Kanyakumari",68.571426,453805,0.36
5224,"India","Tamilnadu","Kanniyakumari",2015,"Kanniyakumari2015",498,"Kanyakumari",34,494217,0.36
5225,"India","Tamilnadu","Kanniyakumari",2016,"Kanniyakumari2016",498,"Kanyakumari",46.363636,528398,0.36
5226,"India","Tamilnadu","Kanniyakumari",2017,"Kanniyakumari2017",498,"Kanyakumari",26,573224,0.36
5227,"India","Tamilnadu","Kanniyakumari",2018,"Kanniyakumari2018",498,"Kanyakumari",35.076923,614079,0.36
5228,"India","Kerala","Kannur",2000,"Kannur2000",269,"Kannur",10.328571,79808,0.31
5229,"India","Kerala","Kannur",2001,"Kannur2001",269,"Kannur",13.828571,83795,0.31
5230,"India","Kerala","Kannur",2002,"Kannur2002",269,"Kannur",10.671429,89927,0.31
5232,"India","Kerala","Kannur",2004,"Kannur2004",269,"Kannur",12.393548,104776,0.31
5234,"India","Kerala","Kannur",2006,"Kannur2006",269,"Kannur",8.5874996,124625,0.31
5235,"India","Kerala","Kannur",2007,"Kannur2007",269,"Kannur",7.3862071,135747,0.31
5236,"India","Kerala","Kannur",2008,"Kannur2008",269,"Kannur",8.4187498,144094,0.31
5237,"India","Kerala","Kannur",2009,"Kannur2009",269,"Kannur",8.139286,157123,0.31
5238,"India","Kerala","Kannur",2010,"Kannur2010",269,"Kannur",8.0571432,167178,0.31
5239,"India","Kerala","Kannur",2011,"Kannur2011",269,"Kannur",9.3777781,176915,0.31
5240,"India","Kerala","Kannur",2012,"Kannur2012",269,"Kannur",7.5142856,188023,0.31
5241,"India","Kerala","Kannur",2013,"Kannur2013",269,"Kannur",10.316667,196701,0.31
5242,"India","Kerala","Kannur",2014,"Kannur2014",269,"Kannur",17.057142,206100,0.31
5243,"India","Kerala","Kannur",2015,"Kannur2015",269,"Kannur",15.791364,221750,0.31
5244,"India","Kerala","Kannur",2016,"Kannur2016",269,"Kannur",15.638095,239260,0.31
5245,"India","Kerala","Kannur",2017,"Kannur2017",269,"Kannur",16.48,255206,0.31
5246,"India","Kerala","Kannur",2018,"Kannur2018",269,"Kannur",16.92712,275488,0.31
5247,"India","Uttar Pradesh","Kanpur Dehat",2000,"Kanpur Dehat2000",549,"Kanpur Dehat",31.428572,198839,0.2
5248,"India","Uttar Pradesh","Kanpur Dehat",2001,"Kanpur Dehat2001",549,"Kanpur Dehat",14,202456,0.2
5251,"India","Uttar Pradesh","Kanpur Dehat",2004,"Kanpur Dehat2004",549,"Kanpur Dehat",13.333333,231029,0.2
5263,"India","Uttar Pradesh","Kanpur Dehat",2016,"Kanpur Dehat2016",549,"Kanpur Dehat",28,503182,0.2
5265,"India","Uttar Pradesh","Kanpur Dehat",2018,"Kanpur Dehat2018",549,"Kanpur Dehat",34.90057,537577,0.2
5266,"India","Uttar Pradesh","Kanpur Nagar",2000,"Kanpur Nagar2000",559,"Kanpur Nagar",28,198839,0.33
5267,"India","Uttar Pradesh","Kanpur Nagar",2001,"Kanpur Nagar2001",559,"Kanpur Nagar",34,202456,0.33
5270,"India","Uttar Pradesh","Kanpur Nagar",2004,"Kanpur Nagar2004",559,"Kanpur Nagar",22.4,231029,0.33
5282,"India","Uttar Pradesh","Kanpur Nagar",2016,"Kanpur Nagar2016",559,"Kanpur Nagar",28.571428,503182,0.33
5284,"India","Uttar Pradesh","Kanpur Nagar",2018,"Kanpur Nagar2018",559,"Kanpur Nagar",24.8272,537577,0.33
5285,"India","Punjab","Kapurthala",2000,"Kapurthala2000",440,"Kapurthala",44.200001,74939,0.33
5287,"India","Punjab","Kapurthala",2002,"Kapurthala2002",440,"Kapurthala",36.111111,77209,0.33
5289,"India","Punjab","Kapurthala",2004,"Kapurthala2004",440,"Kapurthala",33.599998,86108,0.33
5290,"India","Punjab","Kapurthala",2005,"Kapurthala2005",440,"Kapurthala",22.5,90330,0.33
5291,"India","Punjab","Kapurthala",2006,"Kapurthala2006",440,"Kapurthala",29,100072,0.33
5292,"India","Punjab","Kapurthala",2007,"Kapurthala2007",440,"Kapurthala",26.333334,108738,0.33
5293,"India","Punjab","Kapurthala",2008,"Kapurthala2008",440,"Kapurthala",88.333336,114766,0.33
5294,"India","Punjab","Kapurthala",2009,"Kapurthala2009",440,"Kapurthala",81.666664,122097,0.33
5295,"India","Punjab","Kapurthala",2010,"Kapurthala2010",440,"Kapurthala",28.5,129983,0.33
5297,"India","Punjab","Kapurthala",2012,"Kapurthala2012",440,"Kapurthala",29.333334,144194,0.33
5298,"India","Punjab","Kapurthala",2013,"Kapurthala2013",440,"Kapurthala",29.5,153185,0.33
5299,"India","Punjab","Kapurthala",2014,"Kapurthala2014",440,"Kapurthala",39.857143,159467,0.33
5301,"India","Punjab","Kapurthala",2016,"Kapurthala2016",440,"Kapurthala",26.666666,180825,0.33
5302,"India","Punjab","Kapurthala",2017,"Kapurthala2017",440,"Kapurthala",22.857143,191862,0.33
5303,"India","Punjab","Kapurthala",2018,"Kapurthala2018",440,"Kapurthala",31,202676,0.33
5304,"India","Pondicherry","Karaikal",2000,"Karaikal2000",434,"Karaikal",103.33334,4753,0.31
5305,"India","Pondicherry","Karaikal",2001,"Karaikal2001",434,"Karaikal",52.666668,5075,0.31
5306,"India","Pondicherry","Karaikal",2002,"Karaikal2002",434,"Karaikal",98,5578,0.31
5309,"India","Pondicherry","Karaikal",2005,"Karaikal2005",434,"Karaikal",68,6375,0.31
5310,"India","Pondicherry","Karaikal",2006,"Karaikal2006",434,"Karaikal",51,6614,0.31
5318,"India","Pondicherry","Karaikal",2014,"Karaikal2014",434,"Karaikal",69,10775,0.31
5320,"India","Pondicherry","Karaikal",2016,"Karaikal2016",434,"Karaikal",49.5,12271,0.31
5322,"India","Pondicherry","Karaikal",2018,"Karaikal2018",434,"Karaikal",43,15750,0.31
5323,"India","Rajasthan","Karauli",2000,"Karauli2000",480,"Karauli",74.85714,89372,0.23
5324,"India","Rajasthan","Karauli",2001,"Karauli2001",480,"Karauli",64.166664,99549,0.23
5325,"India","Rajasthan","Karauli",2002,"Karauli2002",480,"Karauli",36,87589,0.23
5327,"India","Rajasthan","Karauli",2004,"Karauli2004",480,"Karauli",64,112636,0.23
5328,"India","Rajasthan","Karauli",2005,"Karauli2005",480,"Karauli",66.222221,120202,0.23
5329,"India","Rajasthan","Karauli",2006,"Karauli2006",480,"Karauli",61.81818,134350,0.23
5330,"India","Rajasthan","Karauli",2007,"Karauli2007",480,"Karauli",92.111115,140471,0.23
5331,"India","Rajasthan","Karauli",2008,"Karauli2008",480,"Karauli",55.599998,152284,0.23
5332,"India","Rajasthan","Karauli",2009,"Karauli2009",480,"Karauli",58.833332,161159,0.23
5333,"India","Rajasthan","Karauli",2010,"Karauli2010",480,"Karauli",68,185366,0.23
5334,"India","Rajasthan","Karauli",2011,"Karauli2011",480,"Karauli",86.75,202749,0.23
5335,"India","Rajasthan","Karauli",2012,"Karauli2012",480,"Karauli",99.285713,210171,0.23
5336,"India","Rajasthan","Karauli",2013,"Karauli2013",480,"Karauli",84.800003,222730,0.23
5337,"India","Rajasthan","Karauli",2014,"Karauli2014",480,"Karauli",46.777779,238689,0.23
5338,"India","Rajasthan","Karauli",2015,"Karauli2015",480,"Karauli",80.529411,257415,0.23
5339,"India","Rajasthan","Karauli",2016,"Karauli2016",480,"Karauli",81.449997,271636,0.23
5340,"India","Rajasthan","Karauli",2017,"Karauli2017",480,"Karauli",54.35294,285979,0.23
5341,"India","Rajasthan","Karauli",2018,"Karauli2018",480,"Karauli",55.764706,291356,0.23
5347,"India","Assam","Karbi Anglong",2005,"Karbi Anglong2005",56,"Karbi Anglong",27.571428,48602,0.17
5348,"India","Assam","Karbi Anglong",2006,"Karbi Anglong2006",56,"Karbi Anglong",36.142857,50797,0.17
5349,"India","Assam","Karbi Anglong",2007,"Karbi Anglong2007",56,"Karbi Anglong",23.799999,52968,0.17
5350,"India","Assam","Karbi Anglong",2008,"Karbi Anglong2008",56,"Karbi Anglong",28.461538,56123,0.17
5351,"India","Assam","Karbi Anglong",2009,"Karbi Anglong2009",56,"Karbi Anglong",14,61294,0.17
5352,"India","Assam","Karbi Anglong",2010,"Karbi Anglong2010",56,"Karbi Anglong",19.9,64310,0.17
5353,"India","Assam","Karbi Anglong",2011,"Karbi Anglong2011",56,"Karbi Anglong",14.733334,66942,0.17
5354,"India","Assam","Karbi Anglong",2012,"Karbi Anglong2012",56,"Karbi Anglong",24.5,68579,0.17
5355,"India","Assam","Karbi Anglong",2013,"Karbi Anglong2013",56,"Karbi Anglong",19.9,71792,0.17
5356,"India","Assam","Karbi Anglong",2014,"Karbi Anglong2014",56,"Karbi Anglong",23.417646,75776,0.17
5357,"India","Assam","Karbi Anglong",2015,"Karbi Anglong2015",56,"Karbi Anglong",16.32,86750,0.17
5358,"India","Assam","Karbi Anglong",2016,"Karbi Anglong2016",56,"Karbi Anglong",25.362162,92961,0.17
5359,"India","Assam","Karbi Anglong",2017,"Karbi Anglong2017",56,"Karbi Anglong",47,101050,0.17
5360,"India","Assam","Karbi Anglong",2018,"Karbi Anglong2018",56,"Karbi Anglong",35.6535,105897,0.17
5367,"India","Assam","Karimganj",2006,"Karimganj2006",58,"Karimganj",38,50797,0.19
5368,"India","Assam","Karimganj",2007,"Karimganj2007",58,"Karimganj",32,52968,0.19
5369,"India","Assam","Karimganj",2008,"Karimganj2008",58,"Karimganj",32.799999,56123,0.19
5370,"India","Assam","Karimganj",2009,"Karimganj2009",58,"Karimganj",12,61294,0.19
5371,"India","Assam","Karimganj",2010,"Karimganj2010",58,"Karimganj",6.4000001,64310,0.19
5372,"India","Assam","Karimganj",2011,"Karimganj2011",58,"Karimganj",24,66942,0.19
5373,"India","Assam","Karimganj",2012,"Karimganj2012",58,"Karimganj",18,68579,0.19
5374,"India","Assam","Karimganj",2013,"Karimganj2013",58,"Karimganj",6.4000001,71792,0.19
5375,"India","Assam","Karimganj",2014,"Karimganj2014",58,"Karimganj",13.6,75776,0.19
5376,"India","Assam","Karimganj",2015,"Karimganj2015",58,"Karimganj",24.639999,86750,0.19
5377,"India","Assam","Karimganj",2016,"Karimganj2016",58,"Karimganj",18.222221,92961,0.19
5378,"India","Assam","Karimganj",2017,"Karimganj2017",58,"Karimganj",22.222221,101050,0.19
5379,"India","Assam","Karimganj",2018,"Karimganj2018",58,"Karimganj",39.142399,105897,0.19
5384,"India","Telangana","Karimnagar",2004,"Karimnagar2004",527,"Karimnagar",50.5,79916,0.2
5385,"India","Telangana","Karimnagar",2005,"Karimnagar2005",527,"Karimnagar",34,92751,0.2
5386,"India","Telangana","Karimnagar",2006,"Karimnagar2006",527,"Karimnagar",86.400002,102977,0.2
5387,"India","Telangana","Karimnagar",2007,"Karimnagar2007",527,"Karimnagar",106.28571,113456,0.2
5388,"India","Telangana","Karimnagar",2008,"Karimnagar2008",527,"Karimnagar",54,128918,0.2
5389,"India","Telangana","Karimnagar",2009,"Karimnagar2009",527,"Karimnagar",66,129267,0.2
5390,"India","Telangana","Karimnagar",2010,"Karimnagar2010",527,"Karimnagar",81.599998,152123,0.2
5391,"India","Telangana","Karimnagar",2011,"Karimnagar2011",527,"Karimnagar",108.8,160602,0.2
5393,"India","Telangana","Karimnagar",2013,"Karimnagar2013",527,"Karimnagar",61.200001,172681,0.2
5394,"India","Telangana","Karimnagar",2014,"Karimnagar2014",527,"Karimnagar",107.2,184192,0.2
5395,"India","Telangana","Karimnagar",2015,"Karimnagar2015",527,"Karimnagar",90.800003,205923,0.2
5396,"India","Telangana","Karimnagar",2016,"Karimnagar2016",527,"Karimnagar",100.22222,225108,0.2
5397,"India","Telangana","Karimnagar",2017,"Karimnagar2017",527,"Karimnagar",116.33334,246058,0.2
5398,"India","Telangana","Karimnagar",2018,"Karimnagar2018",527,"Karimnagar",119.5,268926,0.2
5399,"India","Haryana","Karnal",2000,"Karnal2000",158,"Karnal",49.47826,63211,0.34
5400,"India","Haryana","Karnal",2001,"Karnal2001",158,"Karnal",20,68094,0.34
5401,"India","Haryana","Karnal",2002,"Karnal2002",158,"Karnal",74.099998,72268,0.34
5403,"India","Haryana","Karnal",2004,"Karnal2004",158,"Karnal",78.454544,86222,0.34
5404,"India","Haryana","Karnal",2005,"Karnal2005",158,"Karnal",60.400002,94011,0.34
5405,"India","Haryana","Karnal",2006,"Karnal2006",158,"Karnal",24.25,104700,0.34
5406,"India","Haryana","Karnal",2007,"Karnal2007",158,"Karnal",30.818182,112896,0.34
5407,"India","Haryana","Karnal",2008,"Karnal2008",158,"Karnal",59.307693,121588,0.34
5408,"India","Haryana","Karnal",2009,"Karnal2009",158,"Karnal",43.400002,136780,0.34
5409,"India","Haryana","Karnal",2010,"Karnal2010",158,"Karnal",25.09091,146053,0.34
5411,"India","Haryana","Karnal",2012,"Karnal2012",158,"Karnal",28.329166,169399,0.34
5412,"India","Haryana","Karnal",2013,"Karnal2013",158,"Karnal",31.716667,184117,0.34
5413,"India","Haryana","Karnal",2014,"Karnal2014",158,"Karnal",47.548386,194891,0.34
5415,"India","Haryana","Karnal",2016,"Karnal2016",158,"Karnal",34.361702,240899,0.34
5416,"India","Haryana","Karnal",2017,"Karnal2017",158,"Karnal",53.07143,253966,0.34
5417,"India","Haryana","Karnal",2018,"Karnal2018",158,"Karnal",21.424999,274967,0.34
5418,"India","Tamilnadu","Karur",2000,"Karur2000",506,"Karur",146,165323,0.3
5419,"India","Tamilnadu","Karur",2001,"Karur2001",506,"Karur",162.88889,162120,0.3
5420,"India","Tamilnadu","Karur",2002,"Karur2002",506,"Karur",141.5,162931,0.3
5422,"India","Tamilnadu","Karur",2004,"Karur2004",506,"Karur",56.333332,193645,0.3
5423,"India","Tamilnadu","Karur",2005,"Karur2005",506,"Karur",153,221588,0.3
5424,"India","Tamilnadu","Karur",2006,"Karur2006",506,"Karur",140,256286,0.3
